==========================================================
DETAILED LAGRANGEAN AUGMENTATION REPORT: (CVS DATA FORMAT)
ITER, DUAL BEST, PRIM BEST, GAP (pu), ELAPSED TIME (mseg)
6144, 389685.0993601936, 394908.54971744947, 0.013404286, 33181
6145, 389685.0993601936, 394908.54971744947, 0.013404286, 33181
6146, 389685.0993601936, 394908.54971744947, 0.013404286, 33181
6147, 389685.0993601936, 394908.54971744947, 0.013404286, 33197
6148, 389685.0993601936, 394908.54971744947, 0.013404286, 33197
6149, 389685.0993601936, 394908.54971744947, 0.013404286, 33197
6150, 389685.0993601936, 394908.54971744947, 0.013404286, 33213
6151, 389685.0993601936, 394908.54971744947, 0.013404286, 33213
6152, 389685.0993601936, 394908.54971744947, 0.013404286, 33213
6153, 389685.0993601936, 394908.54971744947, 0.013404286, 33213
6154, 389685.0993601936, 394908.54971744947, 0.013404286, 33228
6155, 389685.0993601936, 394908.54971744947, 0.013404286, 33228
6156, 389685.0993601936, 394908.54971744947, 0.013404286, 33244
6157, 389685.0993601936, 394908.54971744947, 0.013404286, 33244
6158, 389685.0993601936, 394908.54971744947, 0.013404286, 33259
6159, 389685.0993601936, 394908.54971744947, 0.013404286, 33259
6160, 389685.0993601936, 394908.54971744947, 0.013404286, 33259
6161, 389685.0993601936, 394908.54971744947, 0.013404286, 33275
6162, 389685.0993601936, 394908.54971744947, 0.013404286, 33275
6163, 389685.0993601936, 394908.54971744947, 0.013404286, 33275
6164, 389685.0993601936, 394908.54971744947, 0.013404286, 33291
6165, 389685.0993601936, 394908.54971744947, 0.013404286, 33291
6166, 389685.0993601936, 394908.54971744947, 0.013404286, 33291
6167, 389685.0993601936, 394908.54971744947, 0.013404286, 33306
6168, 389685.0993601936, 394908.54971744947, 0.013404286, 33306
6169, 389685.0993601936, 394908.54971744947, 0.013404286, 33306
6170, 389685.0993601936, 394908.54971744947, 0.013404286, 33306
6171, 389685.0993601936, 394908.54971744947, 0.013404286, 33322
6172, 389685.0993601936, 394908.54971744947, 0.013404286, 33322
6173, 389685.0993601936, 394908.54971744947, 0.013404286, 33322
6174, 389685.0993601936, 394908.54971744947, 0.013404286, 33337
6175, 389685.0993601936, 394908.54971744947, 0.013404286, 33337
6176, 389685.0993601936, 394908.54971744947, 0.013404286, 33337
6177, 389685.0993601936, 394908.54971744947, 0.013404286, 33353
6178, 389685.0993601936, 394908.54971744947, 0.013404286, 33353
6179, 389685.0993601936, 394908.54971744947, 0.013404286, 33369
6180, 389685.0993601936, 394908.54971744947, 0.013404286, 33369
6181, 389685.0993601936, 394908.54971744947, 0.013404286, 33384
6182, 389685.0993601936, 394908.54971744947, 0.013404286, 33384
6183, 389685.0993601936, 394908.54971744947, 0.013404286, 33384
6184, 389685.0993601936, 394908.54971744947, 0.013404286, 33400
6185, 389685.0993601936, 394908.54971744947, 0.013404286, 33400
6186, 389685.0993601936, 394908.54971744947, 0.013404286, 33400
6187, 389685.0993601936, 394908.54971744947, 0.013404286, 33400
6188, 389685.0993601936, 394908.54971744947, 0.013404286, 33415
6189, 389685.0993601936, 394908.54971744947, 0.013404286, 33415
6190, 389685.0993601936, 394908.54971744947, 0.013404286, 33415
6191, 389685.0993601936, 394908.54971744947, 0.013404286, 33431
6192, 389685.0993601936, 394908.54971744947, 0.013404286, 33431
6193, 389685.0993601936, 394908.54971744947, 0.013404286, 33431
6194, 389685.0993601936, 394908.54971744947, 0.013404286, 33447
6195, 389685.0993601936, 394908.54971744947, 0.013404286, 33447
6196, 389685.0993601936, 394908.54971744947, 0.013404286, 33447
6197, 389685.0993601936, 394908.54971744947, 0.013404286, 33462
6198, 389685.0993601936, 394908.54971744947, 0.013404286, 33462
6199, 389685.0993601936, 394908.54971744947, 0.013404286, 33462
6200, 389685.0993601936, 394908.54971744947, 0.013404286, 33478
6201, 389685.0993601936, 394908.54971744947, 0.013404286, 33493
6202, 389685.0993601936, 394908.54971744947, 0.013404286, 33493
6203, 389685.0993601936, 394908.54971744947, 0.013404286, 33493
6204, 389685.0993601936, 394908.54971744947, 0.013404286, 33509
6205, 389685.0993601936, 394908.54971744947, 0.013404286, 33509
6206, 389685.0993601936, 394908.54971744947, 0.013404286, 33509
6207, 389685.0993601936, 394908.54971744947, 0.013404286, 33509
6208, 389685.0993601936, 394908.54971744947, 0.013404286, 33525
6209, 389685.0993601936, 394908.54971744947, 0.013404286, 33525
6210, 389685.0993601936, 394908.54971744947, 0.013404286, 33525
6211, 389685.0993601936, 394908.54971744947, 0.013404286, 33540
6212, 389685.0993601936, 394908.54971744947, 0.013404286, 33540
6213, 389685.0993601936, 394908.54971744947, 0.013404286, 33540
6214, 389685.0993601936, 394908.54971744947, 0.013404286, 33556
6215, 389685.0993601936, 394908.54971744947, 0.013404286, 33556
6216, 389685.0993601936, 394908.54971744947, 0.013404286, 33556
6217, 389685.0993601936, 394908.54971744947, 0.013404286, 33571
6218, 389685.0993601936, 394908.54971744947, 0.013404286, 33571
6219, 389685.0993601936, 394908.54971744947, 0.013404286, 33571
6220, 389685.0993601936, 394908.54971744947, 0.013404286, 33587
6221, 389685.0993601936, 394908.54971744947, 0.013404286, 33587
6222, 389685.0993601936, 394908.54971744947, 0.013404286, 33587
6223, 389685.0993601936, 394908.54971744947, 0.013404286, 33603
6224, 389685.0993601936, 394908.54971744947, 0.013404286, 33618
6225, 389685.0993601936, 394908.54971744947, 0.013404286, 33618
6226, 389685.0993601936, 394908.54971744947, 0.013404286, 33618
6227, 389685.0993601936, 394908.54971744947, 0.013404286, 33634
6228, 389685.0993601936, 394908.54971744947, 0.013404286, 33634
6229, 389685.0993601936, 394908.54971744947, 0.013404286, 33634
6230, 389685.0993601936, 394908.54971744947, 0.013404286, 33634
6231, 389685.0993601936, 394908.54971744947, 0.013404286, 33649
6232, 389685.0993601936, 394908.54971744947, 0.013404286, 33649
6233, 389685.0993601936, 394908.54971744947, 0.013404286, 33649
6234, 389685.0993601936, 394908.54971744947, 0.013404286, 33665
6235, 389685.0993601936, 394908.54971744947, 0.013404286, 33665
6236, 389685.0993601936, 394908.54971744947, 0.013404286, 33665
6237, 389685.0993601936, 394908.54971744947, 0.013404286, 33681
6238, 389685.0993601936, 394908.54971744947, 0.013404286, 33681
6239, 389685.0993601936, 394908.54971744947, 0.013404286, 33681
6240, 389685.0993601936, 394908.54971744947, 0.013404286, 33696
6241, 389685.0993601936, 394908.54971744947, 0.013404286, 33696
6242, 389685.0993601936, 394908.54971744947, 0.013404286, 33696
6243, 389685.0993601936, 394908.54971744947, 0.013404286, 33696
6244, 389685.0993601936, 394908.54971744947, 0.013404286, 33712
6245, 389685.0993601936, 394908.54971744947, 0.013404286, 33712
6246, 389685.0993601936, 394908.54971744947, 0.013404286, 33727
6247, 389685.0993601936, 394908.54971744947, 0.013404286, 33727
6248, 389685.0993601936, 394908.54971744947, 0.013404286, 33743
6249, 389685.0993601936, 394908.54971744947, 0.013404286, 33743
6250, 389685.0993601936, 394908.54971744947, 0.013404286, 33743
6251, 389685.0993601936, 394908.54971744947, 0.013404286, 33759
6252, 389685.0993601936, 394908.54971744947, 0.013404286, 33759
6253, 389685.0993601936, 394908.54971744947, 0.013404286, 33759
6254, 389685.0993601936, 394908.54971744947, 0.013404286, 33774
6255, 389685.0993601936, 394908.54971744947, 0.013404286, 33774
6256, 389685.0993601936, 394908.54971744947, 0.013404286, 33774
6257, 389685.0993601936, 394908.54971744947, 0.013404286, 33790
6258, 389685.0993601936, 394908.54971744947, 0.013404286, 33790
6259, 389685.0993601936, 394908.54971744947, 0.013404286, 33790
6260, 389685.0993601936, 394908.54971744947, 0.013404286, 33805
6261, 389685.0993601936, 394908.54971744947, 0.013404286, 33805
6262, 389685.0993601936, 394908.54971744947, 0.013404286, 33805
6263, 389685.0993601936, 394908.54971744947, 0.013404286, 33805
6264, 389685.0993601936, 394908.54971744947, 0.013404286, 33821
6265, 389685.0993601936, 394908.54971744947, 0.013404286, 33821
6266, 389685.0993601936, 394908.54971744947, 0.013404286, 33821
6267, 389685.0993601936, 394908.54971744947, 0.013404286, 33837
6268, 389685.0993601936, 394908.54971744947, 0.013404286, 33837
6269, 389685.0993601936, 394908.54971744947, 0.013404286, 33852
6270, 389685.0993601936, 394908.54971744947, 0.013404286, 33868
6271, 389685.0993601936, 394908.54971744947, 0.013404286, 33868
6272, 389685.0993601936, 394908.54971744947, 0.013404286, 33868
6273, 389685.0993601936, 394908.54971744947, 0.013404286, 33868
6274, 389685.0993601936, 394908.54971744947, 0.013404286, 33883
6275, 389685.0993601936, 394908.54971744947, 0.013404286, 33883
6276, 389685.0993601936, 394908.54971744947, 0.013404286, 33883
6277, 389685.0993601936, 394908.54971744947, 0.013404286, 33899
6278, 389685.0993601936, 394908.54971744947, 0.013404286, 33899
6279, 389685.0993601936, 394908.54971744947, 0.013404286, 33899
6280, 389685.0993601936, 394908.54971744947, 0.013404286, 33915
6281, 389685.0993601936, 394908.54971744947, 0.013404286, 33915
6282, 389685.0993601936, 394908.54971744947, 0.013404286, 33915
6283, 389685.0993601936, 394908.54971744947, 0.013404286, 33930
6284, 389685.0993601936, 394908.54971744947, 0.013404286, 33930
6285, 389685.0993601936, 394908.54971744947, 0.013404286, 33930
6286, 389685.0993601936, 394908.54971744947, 0.013404286, 33930
6287, 389685.0993601936, 394908.54971744947, 0.013404286, 33946
6288, 389685.0993601936, 394908.54971744947, 0.013404286, 33946
6289, 389685.0993601936, 394908.54971744947, 0.013404286, 33946
6290, 389685.0993601936, 394908.54971744947, 0.013404286, 33961
6291, 389685.0993601936, 394908.54971744947, 0.013404286, 33977
6292, 389685.0993601936, 394908.54971744947, 0.013404286, 33977
6293, 389685.0993601936, 394908.54971744947, 0.013404286, 33977
6294, 389685.0993601936, 394908.54971744947, 0.013404286, 33993
6295, 389685.0993601936, 394908.54971744947, 0.013404286, 33993
6296, 389685.0993601936, 394908.54971744947, 0.013404286, 33993
6297, 389685.0993601936, 394908.54971744947, 0.013404286, 34008
6298, 389685.0993601936, 394908.54971744947, 0.013404286, 34008
6299, 389685.0993601936, 394908.54971744947, 0.013404286, 34008
6300, 389685.0993601936, 394908.54971744947, 0.013404286, 34024
6301, 389685.0993601936, 394908.54971744947, 0.013404286, 34024
6302, 389685.0993601936, 394908.54971744947, 0.013404286, 34024
6303, 389685.0993601936, 394908.54971744947, 0.013404286, 34039
6304, 389685.0993601936, 394908.54971744947, 0.013404286, 34039
6305, 389685.0993601936, 394908.54971744947, 0.013404286, 34039
6306, 389685.0993601936, 394908.54971744947, 0.013404286, 34055
6307, 389685.0993601936, 394908.54971744947, 0.013404286, 34055
6308, 389685.0993601936, 394908.54971744947, 0.013404286, 34055
6309, 389685.0993601936, 394908.54971744947, 0.013404286, 34055
6310, 389685.0993601936, 394908.54971744947, 0.013404286, 34071
6311, 389685.0993601936, 394908.54971744947, 0.013404286, 34071
6312, 389685.0993601936, 394908.54971744947, 0.013404286, 34071
6313, 389685.0993601936, 394908.54971744947, 0.013404286, 34086
6314, 389685.0993601936, 394908.54971744947, 0.013404286, 34102
6315, 389685.0993601936, 394908.54971744947, 0.013404286, 34102
6316, 389685.0993601936, 394908.54971744947, 0.013404286, 34102
6317, 389685.0993601936, 394908.54971744947, 0.013404286, 34117
6318, 389685.0993601936, 394908.54971744947, 0.013404286, 34117
6319, 389685.0993601936, 394908.54971744947, 0.013404286, 34117
6320, 389685.0993601936, 394908.54971744947, 0.013404286, 34133
6321, 389685.0993601936, 394908.54971744947, 0.013404286, 34133
6322, 389685.0993601936, 394908.54971744947, 0.013404286, 34133
6323, 389685.0993601936, 394908.54971744947, 0.013404286, 34149
6324, 389685.0993601936, 394908.54971744947, 0.013404286, 34149
6325, 389685.0993601936, 394908.54971744947, 0.013404286, 34149
6326, 389685.0993601936, 394908.54971744947, 0.013404286, 34149
6327, 389685.0993601936, 394908.54971744947, 0.013404286, 34164
6328, 389685.0993601936, 394908.54971744947, 0.013404286, 34164
6329, 389685.0993601936, 394908.54971744947, 0.013404286, 34164
6330, 389685.0993601936, 394908.54971744947, 0.013404286, 34180
6331, 389685.0993601936, 394908.54971744947, 0.013404286, 34180
6332, 389685.0993601936, 394908.54971744947, 0.013404286, 34180
6333, 389685.0993601936, 394908.54971744947, 0.013404286, 34195
6334, 389685.0993601936, 394908.54971744947, 0.013404286, 34195
6335, 389685.0993601936, 394908.54971744947, 0.013404286, 34195
6336, 389685.0993601936, 394908.54971744947, 0.013404286, 34211
6337, 389685.0993601936, 394908.54971744947, 0.013404286, 34227
6338, 389685.0993601936, 394908.54971744947, 0.013404286, 34227
6339, 389685.0993601936, 394908.54971744947, 0.013404286, 34227
6340, 389685.0993601936, 394908.54971744947, 0.013404286, 34242
6341, 389685.0993601936, 394908.54971744947, 0.013404286, 34242
6342, 389685.0993601936, 394908.54971744947, 0.013404286, 34242
6343, 389685.0993601936, 394908.54971744947, 0.013404286, 34242
6344, 389685.0993601936, 394908.54971744947, 0.013404286, 34258
6345, 389685.0993601936, 394908.54971744947, 0.013404286, 34258
6346, 389685.0993601936, 394908.54971744947, 0.013404286, 34258
6347, 389685.0993601936, 394908.54971744947, 0.013404286, 34273
6348, 389685.0993601936, 394908.54971744947, 0.013404286, 34273
6349, 389685.0993601936, 394908.54971744947, 0.013404286, 34273
6350, 389685.0993601936, 394908.54971744947, 0.013404286, 34289
6351, 389685.0993601936, 394908.54971744947, 0.013404286, 34289
6352, 389685.0993601936, 394908.54971744947, 0.013404286, 34289
6353, 389685.0993601936, 394908.54971744947, 0.013404286, 34305
6354, 389685.0993601936, 394908.54971744947, 0.013404286, 34305
6355, 389685.0993601936, 394908.54971744947, 0.013404286, 34305
6356, 389685.0993601936, 394908.54971744947, 0.013404286, 34320
6357, 389685.0993601936, 394908.54971744947, 0.013404286, 34320
6358, 389685.0993601936, 394908.54971744947, 0.013404286, 34336
6359, 389685.0993601936, 394908.54971744947, 0.013404286, 34336
6360, 389685.0993601936, 394908.54971744947, 0.013404286, 34351
6361, 389685.0993601936, 394908.54971744947, 0.013404286, 34351
6362, 389685.0993601936, 394908.54971744947, 0.013404286, 34351
6363, 389685.0993601936, 394908.54971744947, 0.013404286, 34367
6364, 389685.0993601936, 394908.54971744947, 0.013404286, 34367
6365, 389685.0993601936, 394908.54971744947, 0.013404286, 34367
6366, 389685.0993601936, 394908.54971744947, 0.013404286, 34367
6367, 389685.0993601936, 394908.54971744947, 0.013404286, 34383
6368, 389685.0993601936, 394908.54971744947, 0.013404286, 34383
6369, 389685.0993601936, 394908.54971744947, 0.013404286, 34383
6370, 389685.0993601936, 394908.54971744947, 0.013404286, 34398
6371, 389685.0993601936, 394908.54971744947, 0.013404286, 34398
6372, 389685.0993601936, 394908.54971744947, 0.013404286, 34398
6373, 389685.0993601936, 394908.54971744947, 0.013404286, 34414
6374, 389685.0993601936, 394908.54971744947, 0.013404286, 34414
6375, 389685.0993601936, 394908.54971744947, 0.013404286, 34414
6376, 389685.0993601936, 394908.54971744947, 0.013404286, 34429
6377, 389685.0993601936, 394908.54971744947, 0.013404286, 34429
6378, 389685.0993601936, 394908.54971744947, 0.013404286, 34429
6379, 389685.0993601936, 394908.54971744947, 0.013404286, 34429
6380, 389685.0993601936, 394908.54971744947, 0.013404286, 34445
6381, 389685.0993601936, 394908.54971744947, 0.013404286, 34461
6382, 389685.0993601936, 394908.54971744947, 0.013404286, 34461
6383, 389685.0993601936, 394908.54971744947, 0.013404286, 34461
6384, 389685.0993601936, 394908.54971744947, 0.013404286, 34476
6385, 389685.0993601936, 394908.54971744947, 0.013404286, 34476
6386, 389685.0993601936, 394908.54971744947, 0.013404286, 34476
6387, 389685.0993601936, 394908.54971744947, 0.013404286, 34492
6388, 389685.0993601936, 394908.54971744947, 0.013404286, 34492
6389, 389685.0993601936, 394908.54971744947, 0.013404286, 34492
6390, 389685.0993601936, 394908.54971744947, 0.013404286, 34507
6391, 389685.0993601936, 394908.54971744947, 0.013404286, 34507
6392, 389685.0993601936, 394908.54971744947, 0.013404286, 34507
6393, 389685.0993601936, 394908.54971744947, 0.013404286, 34523
6394, 389685.0993601936, 394908.54971744947, 0.013404286, 34523
6395, 389685.0993601936, 394908.54971744947, 0.013404286, 34523
6396, 389685.0993601936, 394908.54971744947, 0.013404286, 34539
6397, 389685.0993601936, 394908.54971744947, 0.013404286, 34539
6398, 389685.0993601936, 394908.54971744947, 0.013404286, 34539
6399, 389685.0993601936, 394908.54971744947, 0.013404286, 34554
6400, 389685.0993601936, 394908.54971744947, 0.013404286, 34554
6401, 389685.0993601936, 394908.54971744947, 0.013404286, 34554
6402, 389685.0993601936, 394908.54971744947, 0.013404286, 34570
6403, 389685.0993601936, 394908.54971744947, 0.013404286, 34570
6404, 389685.0993601936, 394908.54971744947, 0.013404286, 34585
6405, 389685.0993601936, 394908.54971744947, 0.013404286, 34585
6406, 389685.0993601936, 394908.54971744947, 0.013404286, 34601
6407, 389685.0993601936, 394908.54971744947, 0.013404286, 34601
6408, 389685.0993601936, 394908.54971744947, 0.013404286, 34601
6409, 389685.0993601936, 394908.54971744947, 0.013404286, 34617
6410, 389685.0993601936, 394908.54971744947, 0.013404286, 34617
6411, 389685.0993601936, 394908.54971744947, 0.013404286, 34617
6412, 389685.0993601936, 394908.54971744947, 0.013404286, 34617
6413, 389685.0993601936, 394908.54971744947, 0.013404286, 34632
6414, 389685.0993601936, 394908.54971744947, 0.013404286, 34632
6415, 389685.0993601936, 394908.54971744947, 0.013404286, 34632
6416, 389685.0993601936, 394908.54971744947, 0.013404286, 34648
6417, 389685.0993601936, 394908.54971744947, 0.013404286, 34648
6418, 389685.0993601936, 394908.54971744947, 0.013404286, 34648
6419, 389685.0993601936, 394908.54971744947, 0.013404286, 34663
6420, 389685.0993601936, 394908.54971744947, 0.013404286, 34663
6421, 389685.0993601936, 394908.54971744947, 0.013404286, 34663
6422, 389685.0993601936, 394908.54971744947, 0.013404286, 34679
6423, 389685.0993601936, 394908.54971744947, 0.013404286, 34679
6424, 389685.0993601936, 394908.54971744947, 0.013404286, 34679
6425, 389685.0993601936, 394908.54971744947, 0.013404286, 34695
6426, 389685.0993601936, 394908.54971744947, 0.013404286, 34695
6427, 389685.0993601936, 394908.54971744947, 0.013404286, 34710
6428, 389685.0993601936, 394908.54971744947, 0.013404286, 34710
6429, 389685.0993601936, 394908.54971744947, 0.013404286, 34726
6430, 389685.0993601936, 394908.54971744947, 0.013404286, 34726
6431, 389685.0993601936, 394908.54971744947, 0.013404286, 34726
6432, 389685.0993601936, 394908.54971744947, 0.013404286, 34726
6433, 389685.0993601936, 394908.54971744947, 0.013404286, 34741
6434, 389685.0993601936, 394908.54971744947, 0.013404286, 34741
6435, 389685.0993601936, 394908.54971744947, 0.013404286, 34741
6436, 389685.0993601936, 394908.54971744947, 0.013404286, 34757
6437, 389685.0993601936, 394908.54971744947, 0.013404286, 34757
6438, 389685.0993601936, 394908.54971744947, 0.013404286, 34757
6439, 389685.0993601936, 394908.54971744947, 0.013404286, 34773
6440, 389685.0993601936, 394908.54971744947, 0.013404286, 34773
6441, 389685.0993601936, 394908.54971744947, 0.013404286, 34773
6442, 389685.0993601936, 394908.54971744947, 0.013404286, 34788
6443, 389685.0993601936, 394908.54971744947, 0.013404286, 34788
6444, 389685.0993601936, 394908.54971744947, 0.013404286, 34788
6445, 389685.0993601936, 394908.54971744947, 0.013404286, 34788
6446, 389685.0993601936, 394908.54971744947, 0.013404286, 34804
6447, 389685.0993601936, 394908.54971744947, 0.013404286, 34804
6448, 389685.0993601936, 394908.54971744947, 0.013404286, 34819
6449, 389685.0993601936, 394908.54971744947, 0.013404286, 34819
6450, 389685.0993601936, 394908.54971744947, 0.013404286, 34835
6451, 389685.0993601936, 394908.54971744947, 0.013404286, 34835
6452, 389685.0993601936, 394908.54971744947, 0.013404286, 34835
6453, 389685.0993601936, 394908.54971744947, 0.013404286, 34851
6454, 389685.0993601936, 394908.54971744947, 0.013404286, 34851
6455, 389685.0993601936, 394908.54971744947, 0.013404286, 34851
6456, 389685.0993601936, 394908.54971744947, 0.013404286, 34866
6457, 389685.0993601936, 394908.54971744947, 0.013404286, 34866
6458, 389685.0993601936, 394908.54971744947, 0.013404286, 34866
6459, 389685.0993601936, 394908.54971744947, 0.013404286, 34882
6460, 389685.0993601936, 394908.54971744947, 0.013404286, 34882
6461, 389685.0993601936, 394908.54971744947, 0.013404286, 34882
6462, 389685.0993601936, 394908.54971744947, 0.013404286, 34882
6463, 389685.0993601936, 394908.54971744947, 0.013404286, 34897
6464, 389685.0993601936, 394908.54971744947, 0.013404286, 34897
6465, 389685.0993601936, 394908.54971744947, 0.013404286, 34897
6466, 389685.0993601936, 394908.54971744947, 0.013404286, 34913
6467, 389685.0993601936, 394908.54971744947, 0.013404286, 34913
6468, 389685.0993601936, 394908.54971744947, 0.013404286, 34913
6469, 389685.0993601936, 394908.54971744947, 0.013404286, 34929
6470, 389685.0993601936, 394908.54971744947, 0.013404286, 34929
6471, 389685.0993601936, 394908.54971744947, 0.013404286, 34944
6472, 389685.0993601936, 394908.54971744947, 0.013404286, 34944
6473, 389685.0993601936, 394908.54971744947, 0.013404286, 34960
6474, 389685.0993601936, 394908.54971744947, 0.013404286, 34960
6475, 389685.0993601936, 394908.54971744947, 0.013404286, 34960
6476, 389685.0993601936, 394908.54971744947, 0.013404286, 34975
6477, 389685.0993601936, 394908.54971744947, 0.013404286, 34975
6478, 389685.0993601936, 394908.54971744947, 0.013404286, 34975
6479, 389685.0993601936, 394908.54971744947, 0.013404286, 34975
6480, 389685.0993601936, 394908.54971744947, 0.013404286, 34991
6481, 389685.0993601936, 394908.54971744947, 0.013404286, 34991
6482, 389685.0993601936, 394908.54971744947, 0.013404286, 34991
6483, 389685.0993601936, 394908.54971744947, 0.013404286, 35007
6484, 389685.0993601936, 394908.54971744947, 0.013404286, 35007
6485, 389685.0993601936, 394908.54971744947, 0.013404286, 35007
6486, 389685.0993601936, 394908.54971744947, 0.013404286, 35022
6487, 389685.0993601936, 394908.54971744947, 0.013404286, 35022
6488, 389685.0993601936, 394908.54971744947, 0.013404286, 35022
6489, 389685.0993601936, 394908.54971744947, 0.013404286, 35038
6490, 389685.0993601936, 394908.54971744947, 0.013404286, 35038
6491, 389685.0993601936, 394908.54971744947, 0.013404286, 35038
6492, 389685.0993601936, 394908.54971744947, 0.013404286, 35053
6493, 389685.0993601936, 394908.54971744947, 0.013404286, 35053
6494, 389685.0993601936, 394908.54971744947, 0.013404286, 35069
6495, 389685.0993601936, 394908.54971744947, 0.013404286, 35069
6496, 389685.0993601936, 394908.54971744947, 0.013404286, 35085
6497, 389685.0993601936, 394908.54971744947, 0.013404286, 35085
6498, 389685.0993601936, 394908.54971744947, 0.013404286, 35085
6499, 389685.0993601936, 394908.54971744947, 0.013404286, 35085
6500, 389685.0993601936, 394908.54971744947, 0.013404286, 35100
6501, 389685.0993601936, 394908.54971744947, 0.013404286, 35100
6502, 389685.0993601936, 394908.54971744947, 0.013404286, 35100
6503, 389685.0993601936, 394908.54971744947, 0.013404286, 35116
6504, 389685.0993601936, 394908.54971744947, 0.013404286, 35116
6505, 389685.0993601936, 394908.54971744947, 0.013404286, 35116
6506, 389685.0993601936, 394908.54971744947, 0.013404286, 35131
6507, 389685.0993601936, 394908.54971744947, 0.013404286, 35131
6508, 389685.0993601936, 394908.54971744947, 0.013404286, 35131
6509, 389685.0993601936, 394908.54971744947, 0.013404286, 35147
6510, 389685.0993601936, 394908.54971744947, 0.013404286, 35147
6511, 389685.0993601936, 394908.54971744947, 0.013404286, 35147
6512, 389685.0993601936, 394908.54971744947, 0.013404286, 35163
6513, 389685.0993601936, 394908.54971744947, 0.013404286, 35163
6514, 389685.0993601936, 394908.54971744947, 0.013404286, 35163
6515, 389685.0993601936, 394908.54971744947, 0.013404286, 35163
6516, 389685.0993601936, 394908.54971744947, 0.013404286, 35178
6517, 389685.0993601936, 394908.54971744947, 0.013404286, 35194
6518, 389685.0993601936, 394908.54971744947, 0.013404286, 35194
6519, 389685.0993601936, 394908.54971744947, 0.013404286, 35194
6520, 389685.0993601936, 394908.54971744947, 0.013404286, 35209
6521, 389685.0993601936, 394908.54971744947, 0.013404286, 35209
6522, 389685.0993601936, 394908.54971744947, 0.013404286, 35209
6523, 389685.0993601936, 394908.54971744947, 0.013404286, 35225
6524, 389685.0993601936, 394908.54971744947, 0.013404286, 35225
6525, 389685.0993601936, 394908.54971744947, 0.013404286, 35225
6526, 389685.0993601936, 394908.54971744947, 0.013404286, 35241
6527, 389685.0993601936, 394908.54971744947, 0.013404286, 35241
6528, 389685.0993601936, 394908.54971744947, 0.013404286, 35241
6529, 389685.0993601936, 394908.54971744947, 0.013404286, 35256
6530, 389685.0993601936, 394908.54971744947, 0.013404286, 35256
6531, 389685.0993601936, 394908.54971744947, 0.013404286, 35256
6532, 389685.0993601936, 394908.54971744947, 0.013404286, 35256
6533, 389685.0993601936, 394908.54971744947, 0.013404286, 35272
6534, 389685.0993601936, 394908.54971744947, 0.013404286, 35272
6535, 389685.0993601936, 394908.54971744947, 0.013404286, 35272
6536, 389685.0993601936, 394908.54971744947, 0.013404286, 35287
6537, 389685.0993601936, 394908.54971744947, 0.013404286, 35287
6538, 389685.0993601936, 394908.54971744947, 0.013404286, 35287
6539, 389685.0993601936, 394908.54971744947, 0.013404286, 35303
6540, 389685.0993601936, 394908.54971744947, 0.013404286, 35319
6541, 389685.0993601936, 394908.54971744947, 0.013404286, 35319
6542, 389685.0993601936, 394908.54971744947, 0.013404286, 35319
6543, 389685.0993601936, 394908.54971744947, 0.013404286, 35334
6544, 389685.0993601936, 394908.54971744947, 0.013404286, 35334
6545, 389685.0993601936, 394908.54971744947, 0.013404286, 35334
6546, 389685.0993601936, 394908.54971744947, 0.013404286, 35350
6547, 389685.0993601936, 394908.54971744947, 0.013404286, 35350
6548, 389685.0993601936, 394908.54971744947, 0.013404286, 35350
6549, 389685.0993601936, 394908.54971744947, 0.013404286, 35365
6550, 389685.0993601936, 394908.54971744947, 0.013404286, 35365
6551, 389685.0993601936, 394908.54971744947, 0.013404286, 35365
6552, 389685.0993601936, 394908.54971744947, 0.013404286, 35365
6553, 389685.0993601936, 394908.54971744947, 0.013404286, 35381
6554, 389685.0993601936, 394908.54971744947, 0.013404286, 35381
6555, 389685.0993601936, 394908.54971744947, 0.013404286, 35381
6556, 389685.0993601936, 394908.54971744947, 0.013404286, 35397
6557, 389685.0993601936, 394908.54971744947, 0.013404286, 35397
6558, 389685.0993601936, 394908.54971744947, 0.013404286, 35397
6559, 389685.0993601936, 394908.54971744947, 0.013404286, 35412
6560, 389685.0993601936, 394908.54971744947, 0.013404286, 35412
6561, 389685.0993601936, 394908.54971744947, 0.013404286, 35428
6562, 389685.0993601936, 394908.54971744947, 0.013404286, 35428
6563, 389685.0993601936, 394908.54971744947, 0.013404286, 35443
6564, 389685.0993601936, 394908.54971744947, 0.013404286, 35443
6565, 389685.0993601936, 394908.54971744947, 0.013404286, 35443
6566, 389685.0993601936, 394908.54971744947, 0.013404286, 35459
6567, 389685.0993601936, 394908.54971744947, 0.013404286, 35459
6568, 389685.0993601936, 394908.54971744947, 0.013404286, 35459
6569, 389685.0993601936, 394908.54971744947, 0.013404286, 35459
6570, 389685.0993601936, 394908.54971744947, 0.013404286, 35475
6571, 389685.0993601936, 394908.54971744947, 0.013404286, 35475
6572, 389685.0993601936, 394908.54971744947, 0.013404286, 35475
6573, 389685.0993601936, 394908.54971744947, 0.013404286, 35490
6574, 389685.0993601936, 394908.54971744947, 0.013404286, 35490
6575, 389685.0993601936, 394908.54971744947, 0.013404286, 35490
6576, 389685.0993601936, 394908.54971744947, 0.013404286, 35506
6577, 389685.0993601936, 394908.54971744947, 0.013404286, 35506
